Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	9	10	9.66	1.00	0
2016	3	9	11	10.23	1.00	0
2016	3	9	12	10.79	1.00	0
2016	3	9	13	11.70	1.00	0
2016	3	9	14	12.05	1.00	0
2016	3	9	15	12.62	1.00	0
2016	3	9	16	11.96	1.00	0
2016	3	9	17	10.34	1.00	0
2016	3	9	18	10.42	1.00	0
2016	3	9	19	10.64	1.00	0
2016	3	9	20	9.41	1.00	0
2016	3	9	21	9.50	1.00	0
2016	3	9	22	10.17	1.00	0
2016	3	9	23	10.46	1.00	0
2016	3	10	0	12.46	1.00	0
2016	3	10	2	13.61	1.00	0
2016	3	10	3	13.81	1.00	0
2016	3	10	4	12.92	1.00	0
2016	3	10	5	12.75	1.00	0
2016	3	10	6	10.77	1.00	0
2016	3	10	7	10.15	1.00	0
2016	3	10	8	10.39	1.00	0
2016	3	10	9	10.41	1.00	0
2016	3	10	10	11.25	1.00	0
2016	3	10	11	12.56	1.00	0
2016	3	10	12	13.65	1.00	0
2016	3	10	13	14.29	1.00	0
2016	3	10	14	17.15	1.00	0
2016	3	10	15	14.93	1.00	0
2016	3	10	16	14.55	1.00	0
2016	3	10	17	15.45	1.00	0
2016	3	10	18	17.59	1.00	0
2016	3	10	19	18.46	1.00	0
2016	3	10	20	17.80	1.00	0
2016	3	10	21	18.44	1.00	0
2016	3	10	22	16.82	1.00	0
2016	3	10	23	18.29	1.00	0
2016	3	11	0	18.71	1.00	0
2016	3	11	1	18.31	1.00	0
2016	3	11	2	20.48	1.00	0
2016	3	11	3	20.23	1.00	0
2016	3	11	4	21.03	1.00	0
2016	3	11	5	16.88	1.00	0
2016	3	11	6	16.10	1.00	0
2016	3	11	7	16.15	1.00	0
2016	3	11	8	15.85	1.00	0
2016	3	11	9	15.69	1.00	0
2016	3	11	10	16.69	1.00	0
2016	3	11	11	17.55	1.00	0
2016	3	11	12	18.55	1.00	0
2016	3	11	13	19.26	1.00	0
2016	3	11	14	19.60	1.00	0
2016	3	11	15	20.27	1.00	0
2016	3	11	16	19.63	1.00	0
2016	3	11	17	20.14	1.00	0
2016	3	11	18	19.44	1.00	0
2016	3	11	19	19.22	1.00	0
2016	3	11	20	18.95	1.00	0
2016	3	11	21	17.99	1.00	0
2016	3	11	22	17.54	1.00	0
2016	3	11	23	17.69	1.00	0
2016	3	12	0	17.38	1.00	0
2016	3	12	1	17.98	1.00	0
2016	3	12	2	19.02	1.00	0
2016	3	12	3	19.82	1.00	0
2016	3	12	4	18.65	1.00	0
2016	3	12	5	17.92	1.00	0
2016	3	12	6	19.37	1.00	0
2016	3	12	7	19.13	1.00	0
2016	3	12	8	19.05	1.00	0
2016	3	12	9	16.82	1.00	0
2016	3	12	10	16.67	1.00	0
2016	3	12	11	17.22	1.00	0
2016	3	12	12	17.19	1.00	0
2016	3	12	13	20.04	1.00	0
2016	3	12	14	19.83	1.00	0
2016	3	12	15	17.33	1.00	0
2016	3	12	16	17.33	1.00	0
2016	3	12	17	19.20	1.00	0
2016	3	12	18	16.53	1.00	0
2016	3	12	19	16.07	1.00	0
2016	3	12	20	15.83	1.00	0
2016	3	12	21	15.34	1.00	0
2016	3	12	22	15.01	1.00	0
2016	3	12	23	13.96	1.00	0
2016	3	13	0	13.42	1.00	0
